"cod_reg";"ano";"tri";"t01";"t02";"t03";"t04";"t05";"t09";"t10";"t11";"t12";"t13";"t14";"t15";"t16";"t17";"t18";"t19";"t20";"t201";"t202";"t203";"t21";"t22";"t23";"t24";"t25";"t26";"t27";"t28";"t29";"t30";"t31";"t32";"t33";"t34";"t35";"t36";"t37";"t38";"t39";"t40";"t41";"t42";"t43";"t44";"t45";"t46";"t47";"t48";"t49";"t50";"t51";"t52";"t53";"t54";"t55";"t56";"t57";"t58";"t59";"t60";"t61";"t62";"t63";"t65";"t66";"t67";"t68";"t69";"t70";"t71";"t72";"t73";"t74";"t75";"t76";"t77";"t78";"t79";"t80";"t81";"t82";"t83";"t84";"t85";"t86";"t87";"t88";"t89";"t90";"t91";"t92"
"99";2011;4;4435;NA;164888;3519;286509;19545;11721;119797;8213;NA;154868;20;NA;133515;24629;1249;1161;2557;NA;NA;1125;NA;86;116092;NA;NA;8462;NA;NA;NA;NA;110370;NA;NA;NA;NA;1250;36058;50286;NA;262082;2714;3212;596;26048;10713;3094445;21632;90;1178;NA;NA;32746;NA;NA;9;NA;81;2;0;NA;2;NA;11;0;NA;28;NA;4;NA;60;NA;3;29770;NA;56791;57;1896;21015;NA;1409;NA;42529;NA;NA;699328;81592;518935;90951;8622;104
"31";2011;4;234;NA;9873;194;12976;1426;853;NA;NA;NA;NA;0;NA;6590;966;93;90;120;NA;NA;97;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39;1826;2812;NA;14327;133;180;58;1619;886;330614;850;8;102;NA;NA;1753;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;NA;2;NA;0;NA;0;NA;0;2254;NA;2157;2;17;668;NA;115;NA;3020;NA;NA;40517;3050;27075;5639;661;1
"32";2011;4;324;NA;14313;300;23554;1333;1093;NA;NA;NA;NA;3;NA;11895;2245;115;108;223;NA;NA;96;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;116;3583;4368;NA;18118;176;278;51;2138;885;218493;1598;3;100;NA;NA;3012;NA;NA;2;NA;3;0;0;NA;0;NA;0;0;NA;5;NA;0;NA;4;NA;0;2637;NA;3611;6;113;1392;NA;90;NA;4510;NA;NA;59233;5328;43605;6219;843;3
"33";2011;4;355;NA;16253;292;19419;2271;1902;NA;NA;NA;NA;1;NA;11628;1678;139;132;229;NA;NA;68;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77;3176;4934;NA;22118;464;552;88;2316;1129;405837;1114;6;70;NA;NA;3222;NA;NA;0;NA;4;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;7;NA;0;2706;NA;2136;3;19;345;NA;116;NA;5292;NA;NA;64752;2784;43359;7578;1056;3
"34";2011;4;267;NA;10408;191;9363;1384;790;NA;NA;NA;NA;1;NA;5765;452;78;74;129;NA;NA;42;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42;2424;3185;NA;12399;116;149;40;1284;977;130201;411;2;46;NA;NA;2008;NA;NA;0;NA;3;0;0;NA;0;NA;0;0;NA;0;NA;1;NA;2;NA;0;1984;NA;690;0;2;46;NA;64;NA;4978;NA;NA;36859;910;24144;4749;478;2
"35";2011;4;241;NA;13470;242;11912;1746;928;NA;NA;NA;NA;0;NA;7215;728;122;120;176;NA;NA;36;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97;4013;3584;NA;13526;109;162;40;1496;900;192907;593;4;37;NA;NA;3051;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;2;NA;0;1857;NA;1003;2;4;127;NA;104;NA;4497;NA;NA;44269;1346;31349;6064;609;0
"36";2011;4;244;NA;7969;170;17220;717;694;NA;NA;NA;NA;0;NA;7995;1022;82;78;134;NA;NA;61;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;1274;2489;NA;11631;155;230;64;1481;664;163818;722;11;61;NA;NA;1634;NA;NA;0;NA;6;0;0;NA;0;NA;2;0;NA;0;NA;0;NA;1;NA;1;1868;NA;4561;0;137;509;NA;69;NA;2335;NA;NA;32886;5275;28404;4402;455;10
"37";2011;4;301;NA;11751;292;11482;1292;924;NA;NA;NA;NA;1;NA;6465;909;111;107;209;NA;NA;69;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;2573;3428;NA;13055;161;224;46;1779;878;168273;544;7;75;NA;NA;2451;NA;NA;0;NA;6;0;0;NA;1;NA;0;0;NA;3;NA;2;NA;6;NA;0;2288;NA;1337;4;6;233;NA;121;NA;2559;NA;NA;39806;1853;28199;5539;731;0
"38";2011;4;136;NA;5477;74;3036;606;466;NA;NA;NA;NA;0;NA;1839;99;35;35;49;NA;NA;12;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27;1141;1685;NA;6387;51;55;21;625;395;70108;78;2;13;NA;NA;1163;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;2;NA;0;818;NA;141;0;1;13;NA;22;NA;3217;NA;NA;17750;217;10822;2442;233;1
"39";2011;4;317;NA;15438;254;16875;1872;1357;NA;NA;NA;NA;2;NA;8227;2158;111;106;161;NA;NA;76;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39;4214;4371;NA;22005;130;247;50;1813;811;212850;1527;5;80;NA;NA;2965;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;1;NA;0;2403;NA;2464;1;69;829;NA;111;NA;4664;NA;NA;60365;3537;38761;6533;812;7
"40";2011;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2012;1;1313;NA;36846;968;111749;3473;1909;45306;2452;NA;45079;6;NA;45982;11170;206;166;688;NA;NA;257;8;21;41107;NA;NA;1594;NA;NA;NA;NA;27204;NA;NA;NA;NA;454;6335;11709;NA;99333;811;608;19;7757;1598;738901;9785;22;273;11;NA;6818;NA;NA;10;NA;36;2;0;NA;3;NA;8;0;NA;5;NA;1;NA;18;NA;1;6466;NA;27597;31;1146;11234;NA;356;NA;3009;NA;NA;193746;39803;161763;29766;2069;64
"20";2012;1;856;NA;27287;761;48018;3020;1390;20506;1672;NA;23737;4;NA;15898;4744;151;139;615;NA;NA;258;3;24;19061;NA;NA;1353;NA;NA;NA;NA;11331;NA;NA;NA;NA;125;4933;8751;NA;38081;439;649;86;4295;1782;337424;4791;26;275;3;NA;5153;NA;NA;1;NA;23;1;0;NA;0;NA;0;0;NA;4;NA;0;NA;8;NA;0;5705;NA;12170;13;439;5852;NA;288;NA;4454;NA;NA;118127;18923;85629;17937;1288;20
"30";2012;1;2614;NA;108736;2345;131999;13006;10140;61084;3656;NA;94482;6;NA;70090;11184;765;733;1760;NA;NA;558;10;36;54687;NA;NA;3079;NA;NA;NA;NA;44915;NA;NA;NA;NA;555;22614;31396;NA;153376;1732;2468;468;16357;7655;2245417;8190;36;589;16;NA;22329;NA;NA;3;NA;39;1;0;NA;3;NA;1;0;NA;7;NA;0;NA;25;NA;0;20380;NA;18787;20;330;4666;NA;811;NA;38909;NA;NA;428015;25813;288555;54746;6890;28
"99";2012;1;4783;NA;172869;4074;291766;19499;13439;126896;7780;NA;163298;16;NA;131970;27098;1122;1038;3063;NA;NA;1073;21;81;114855;NA;NA;6026;NA;NA;NA;NA;83450;NA;NA;NA;NA;1134;33882;51856;NA;290790;2982;3725;573;28409;11035;3321742;22766;84;1137;30;NA;34300;NA;NA;14;NA;98;4;0;NA;6;NA;9;0;NA;16;NA;1;NA;51;NA;1;32551;NA;58554;64;1915;21752;NA;1455;NA;46372;NA;NA;739888;84539;535947;102449;10247;112
"31";2012;1;285;NA;10967;204;13455;1380;796;NA;NA;NA;NA;2;NA;6843;1123;74;73;163;NA;NA;105;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;1804;3010;NA;15974;149;213;40;1747;789;348222;990;7;114;1;NA;1881;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;NA;2;NA;0;NA;0;NA;0;2199;NA;2275;3;24;763;NA;127;NA;3258;NA;NA;43994;3315;28683;6289;660;0
"32";2012;1;355;NA;14683;359;23488;1488;1233;NA;NA;NA;NA;1;NA;10895;2435;101;92;254;NA;NA;88;0;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;119;3260;4378;NA;21673;189;268;45;2410;941;211655;1722;6;97;0;NA;2821;NA;NA;0;NA;3;0;0;NA;0;NA;1;0;NA;0;NA;0;NA;7;NA;0;2851;NA;3761;5;114;1523;NA;94;NA;4719;NA;NA;63775;5633;44072;7073;956;6
"33";2012;1;364;NA;16647;317;20327;2383;2046;NA;NA;NA;NA;1;NA;12518;1617;117;113;257;NA;NA;80;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98;2865;4790;NA;25109;490;601;71;2526;1256;458848;1093;4;80;1;NA;3606;NA;NA;0;NA;8;1;0;NA;0;NA;0;0;NA;2;NA;0;NA;2;NA;0;2989;NA;2078;1;22;304;NA;102;NA;5894;NA;NA;69254;2724;45326;8535;1285;2
"34";2012;1;236;NA;10469;207;10021;1362;902;NA;NA;NA;NA;0;NA;6225;495;85;81;149;NA;NA;37;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;2286;3082;NA;13356;159;200;63;1441;990;131915;464;1;39;2;NA;2043;NA;NA;2;NA;6;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;2;NA;0;2175;NA;788;0;7;35;NA;53;NA;5381;NA;NA;38747;1010;25004;5319;586;1
"35";2012;1;309;NA;13010;260;12324;1595;1097;NA;NA;NA;NA;0;NA;7553;737;106;103;198;NA;NA;38;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103;3472;3539;NA;14897;158;221;62;1665;945;184767;575;5;39;1;NA;3113;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;2;NA;0;2041;NA;1064;4;5;121;NA;93;NA;5064;NA;NA;46088;1426;31399;6590;744;2
"36";2012;1;297;NA;9132;260;18542;844;969;NA;NA;NA;NA;1;NA;9016;1142;69;68;210;NA;NA;61;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47;1431;2851;NA;13778;209;310;71;1804;659;233507;919;7;66;3;NA;1792;NA;NA;0;NA;9;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;8;NA;0;2129;NA;4538;2;84;570;NA;98;NA;2879;NA;NA;36316;5387;31539;5099;589;9
"37";2012;1;352;NA;12695;388;12259;1469;1100;NA;NA;NA;NA;0;NA;6618;1135;102;101;294;NA;NA;67;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43;2475;3659;NA;17024;188;252;41;2103;885;175889;658;4;72;6;NA;2798;NA;NA;0;NA;6;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;3;NA;0;2551;NA;1509;3;7;303;NA;111;NA;2744;NA;NA;45886;2177;30709;6547;866;2
"38";2012;1;102;NA;5515;71;3533;583;500;NA;NA;NA;NA;0;NA;2111;79;17;15;49;NA;NA;12;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;1148;1656;NA;7048;73;96;21;682;403;73002;95;1;12;2;NA;1178;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;0;NA;0;903;NA;134;0;1;9;NA;26;NA;3689;NA;NA;19043;205;11380;2614;261;0
"39";2012;1;314;NA;15618;279;18050;1902;1497;NA;NA;NA;NA;1;NA;8311;2421;94;87;186;NA;NA;70;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;3873;4431;NA;24517;117;307;54;1979;787;230649;1674;1;70;0;NA;3097;NA;NA;1;NA;3;0;0;NA;3;NA;0;0;NA;2;NA;0;NA;1;NA;0;2542;NA;2640;2;66;1038;NA;107;NA;5281;NA;NA;64912;3936;40443;6680;943;6
"40";2012;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2012;2;1334;986;36294;NA;119983;3426;1677;45626;2653;NA;38727;5;NA;51197;11123;159;143;785;NA;NA;328;4;34;44052;NA;NA;2118;NA;NA;NA;NA;26294;NA;NA;NA;NA;420;6820;10437;NA;120201;923;762;45;8108;1550;839480;10146;34;348;4;NA;6502;NA;NA;10;NA;44;1;0;NA;3;NA;2;0;NA;6;NA;0;NA;25;NA;3;6650;NA;30647;22;1248;11719;NA;387;NA;3367;NA;NA;197337;43518;168868;33775;1844;76
"20";2012;2;757;817;25332;NA;52235;2902;1326;20151;1666;NA;23397;2;NA;17569;5142;165;160;679;NA;NA;264;2;18;19596;NA;NA;1543;NA;NA;NA;NA;13333;NA;NA;NA;NA;147;5373;7513;NA;43145;454;616;82;4649;1768;350679;4969;18;295;2;NA;5140;NA;NA;2;NA;18;1;0;NA;0;NA;0;0;NA;3;NA;0;NA;8;NA;1;5944;NA;13933;5;433;6314;NA;287;NA;4456;NA;NA;121315;21210;87752;19452;1226;19
"30";2012;2;2544;2221;102010;NA;129303;12486;10149;61840;3605;NA;95103;0;NA;68038;11279;884;831;1688;NA;NA;514;16;41;59675;NA;NA;3426;NA;NA;NA;NA;50474;NA;NA;NA;NA;603;24293;27209;NA;155764;1855;2593;643;16679;9062;2174792;8542;41;526;19;NA;21903;NA;NA;1;NA;31;0;0;NA;0;NA;1;0;NA;6;NA;0;NA;26;NA;2;21792;NA;19888;7;321;5084;NA;773;NA;38102;NA;NA;419390;27215;278072;58545;7229;22
"99";2012;2;4635;4024;163636;NA;301521;18814;13152;127617;7924;NA;157227;7;NA;136804;27544;1208;1134;3152;NA;NA;1106;22;93;123323;NA;NA;7087;NA;NA;NA;NA;90101;NA;NA;NA;NA;1170;36486;45159;NA;319110;3232;3971;770;29436;12380;3364951;23657;93;1169;25;NA;33545;NA;NA;13;NA;93;2;0;NA;3;NA;3;0;NA;15;NA;0;NA;59;NA;6;34386;NA;64468;34;2002;23117;NA;1447;NA;45925;NA;NA;738042;91943;534692;111772;10299;117
"31";2012;2;306;186;10108;NA;13444;1153;873;NA;NA;NA;NA;0;NA;6760;1149;105;105;121;NA;NA;93;1;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79;1878;2659;NA;15313;182;245;45;1880;1008;320342;902;14;94;1;NA;1764;NA;NA;0;NA;6;0;0;NA;0;NA;1;0;NA;0;NA;0;NA;1;NA;0;2511;NA;2563;0;19;686;NA;116;NA;3015;NA;NA;42861;3477;27528;6416;784;0
"32";2012;2;347;339;13896;NA;23531;1385;1216;NA;NA;NA;NA;0;NA;10838;2571;147;130;255;NA;NA;66;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;142;3470;3716;NA;22741;217;312;78;2382;1181;233194;1904;0;66;3;NA;2701;NA;NA;0;NA;3;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;7;NA;0;3110;NA;4173;1;110;1638;NA;107;NA;4625;NA;NA;62938;6132;43068;7382;970;4
"33";2012;2;389;300;16203;NA;19663;2351;2007;NA;NA;NA;NA;0;NA;11757;1594;126;122;255;NA;NA;54;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74;3408;4290;NA;25038;537;648;107;2526;1562;439668;1266;5;56;1;NA;3538;NA;NA;1;NA;7;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;1;NA;0;3220;NA;2287;2;31;396;NA;99;NA;5487;NA;NA;68689;2997;44062;9170;1310;2
"34";2012;2;187;199;9955;NA;9877;1157;912;NA;NA;NA;NA;0;NA;6106;539;91;85;154;NA;NA;38;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37;2411;2734;NA;13874;165;225;59;1452;1039;136810;489;5;38;0;NA;2161;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;3;NA;0;2205;NA;857;0;2;41;NA;66;NA;5292;NA;NA;38070;1095;24261;5724;605;1
"35";2012;2;277;265;12687;NA;11460;1638;1163;NA;NA;NA;NA;0;NA;6958;789;106;96;204;NA;NA;42;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;132;3917;3085;NA;15249;147;210;73;1713;973;185603;669;4;43;3;NA;3132;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;3;NA;0;2104;NA;1019;0;3;97;NA;78;NA;5437;NA;NA;45775;1366;30345;7457;791;5
"36";2012;2;263;238;7875;NA;17719;817;723;NA;NA;NA;NA;0;NA;8522;1062;89;84;210;NA;NA;68;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56;1230;2394;NA;13964;189;316;86;1655;641;181380;791;2;70;2;NA;1563;NA;NA;0;NA;5;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;4;NA;0;1956;NA;4443;2;81;708;NA;90;NA;2689;NA;NA;33153;5431;28935;5205;558;5
"37";2012;2;335;381;11795;NA;12337;1462;1074;NA;NA;NA;NA;0;NA;6704;1201;97;93;270;NA;NA;66;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32;2611;3250;NA;17643;206;251;65;2168;1062;174521;696;5;68;1;NA;2672;NA;NA;0;NA;5;0;0;NA;0;NA;0;0;NA;2;NA;0;NA;2;NA;0;2736;NA;1475;1;19;323;NA;110;NA;2488;NA;NA;45481;2139;29721;6948;901;2
"38";2012;2;98;79;5230;NA;3291;695;484;NA;NA;NA;NA;0;NA;2067;115;28;26;45;NA;NA;20;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;1229;1422;NA;7317;60;78;30;719;464;78971;111;0;20;2;NA;1269;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;0;NA;0;977;NA;141;0;0;4;NA;24;NA;3779;NA;NA;19050;210;11048;3108;236;0
"39";2012;2;342;234;14261;NA;17981;1828;1697;NA;NA;NA;NA;0;NA;8326;2259;95;90;174;NA;NA;67;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;4139;3659;NA;24625;152;308;100;2184;1132;221331;1714;6;71;6;NA;3103;NA;NA;0;NA;4;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;5;NA;2;2973;NA;2930;1;56;1191;NA;83;NA;5290;NA;NA;63373;4368;39104;7135;1074;3
"40";2012;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2012;3;1446;1056;37045;NA;116569;3173;1943;46746;2731;NA;40009;5;NA;49495;10936;197;183;845;NA;NA;332;6;28;43457;NA;NA;2478;NA;NA;NA;NA;30081;NA;NA;NA;NA;278;7199;10593;NA;123043;980;640;54;8085;1940;844077;9274;28;359;6;NA;6253;NA;NA;3;NA;35;1;1;NA;3;NA;3;0;NA;8;NA;1;NA;17;NA;4;6663;NA;28544;33;999;10339;NA;345;NA;3229;NA;NA;197095;40093;166039;33810;2094;92
"20";2012;3;656;790;25824;NA;52702;2786;1459;20506;1716;NA;23667;2;NA;19003;6029;178;170;663;NA;NA;274;4;22;19759;NA;NA;1516;NA;NA;NA;NA;14577;NA;NA;NA;NA;170;5455;7411;NA;53806;436;620;96;4650;1863;368947;4773;23;290;5;NA;5238;NA;NA;4;NA;10;1;0;NA;0;NA;0;0;NA;3;NA;0;NA;7;NA;1;5927;NA;12181;16;388;5711;NA;279;NA;4627;NA;NA;127345;18853;88799;18975;1464;24
"30";2012;3;2539;2293;107423;NA;129087;12836;9748;62646;3816;NA;93272;6;NA;67075;10680;973;914;1848;NA;NA;540;19;38;61087;NA;NA;3622;NA;NA;NA;NA;55459;NA;NA;NA;NA;728;25201;28465;NA;165170;1764;2492;617;15965;8502;2216431;8050;39;580;27;NA;24921;NA;NA;4;NA;27;0;1;NA;0;NA;0;0;NA;12;NA;0;NA;20;NA;0;20803;NA;18277;14;326;4553;NA;796;NA;40695;NA;NA;432451;25262;286308;57836;6996;23
"99";2012;3;4641;4139;170292;NA;298358;18795;13150;129898;8263;NA;156948;13;NA;135573;27645;1348;1267;3356;NA;NA;1146;29;88;124303;NA;NA;7616;NA;NA;NA;NA;100117;NA;NA;NA;NA;1176;37855;46469;NA;342019;3180;3752;767;28700;12305;3429455;22097;90;1229;38;NA;36412;NA;NA;11;NA;72;2;2;NA;3;NA;3;0;NA;23;NA;1;NA;44;NA;5;33393;NA;59002;63;1713;20603;NA;1420;NA;48551;NA;NA;756891;84208;541146;110621;10554;139
"31";2012;3;305;216;10458;NA;13533;1195;973;NA;NA;NA;NA;0;NA;6978;1134;85;81;162;NA;NA;86;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;82;2031;2603;NA;16277;229;298;33;1909;818;315345;920;3;94;4;NA;2123;NA;NA;0;NA;5;0;1;NA;0;NA;0;0;NA;1;NA;0;NA;1;NA;0;2350;NA;2170;1;12;568;NA;115;NA;3331;NA;NA;43900;2989;28498;6634;936;1
"32";2012;3;302;350;14991;NA;23519;1349;1114;NA;NA;NA;NA;4;NA;10990;2199;156;148;276;NA;NA;78;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;187;3678;4010;NA;24287;175;249;84;2322;1043;228856;1822;6;91;4;NA;3111;NA;NA;0;NA;0;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;4;NA;0;2923;NA;3661;5;92;1526;NA;79;NA;5237;NA;NA;66351;5551;44434;7823;847;3
"33";2012;3;399;279;16542;NA;20125;2294;1842;NA;NA;NA;NA;0;NA;11739;1776;134;127;260;NA;NA;81;4;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;72;3328;4426;NA;26744;570;676;86;2299;1194;423479;1291;9;85;5;NA;3812;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;3;NA;0;2862;NA;2140;1;30;371;NA;126;NA;5503;NA;NA;71053;2861;44894;8626;1178;4
"34";2012;3;268;217;10809;NA;9826;1356;935;NA;NA;NA;NA;0;NA;5793;512;103;100;176;NA;NA;38;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36;2582;3040;NA;13894;140;189;81;1410;1020;138785;459;5;41;6;NA;2418;NA;NA;0;NA;1;0;0;NA;0;NA;0;0;NA;1;NA;0;NA;2;NA;0;2188;NA;782;1;7;50;NA;60;NA;6001;NA;NA;39570;1051;25561;5967;589;0
"35";2012;3;273;268;13728;NA;10860;1736;1088;NA;NA;NA;NA;0;NA;6431;690;124;115;211;NA;NA;39;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;176;4090;3339;NA;16290;156;226;55;1667;1040;201974;504;4;41;3;NA;3973;NA;NA;0;NA;4;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;2;NA;0;2115;NA;835;1;2;61;NA;96;NA;5210;NA;NA;47970;1150;31653;7122;816;1
"36";2012;3;252;249;7734;NA;17621;819;695;NA;NA;NA;NA;0;NA;8436;1064;101;93;212;NA;NA;62;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58;1287;2389;NA;15647;189;302;98;1596;611;206700;776;4;63;0;NA;1724;NA;NA;3;NA;6;0;0;NA;0;NA;0;0;NA;2;NA;0;NA;6;NA;0;1878;NA;4392;3;92;683;NA;87;NA;2730;NA;NA;33426;5352;28842;4947;556;7
"37";2012;3;302;358;12463;NA;12647;1497;1026;NA;NA;NA;NA;1;NA;6727;1167;117;106;293;NA;NA;69;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56;2682;3322;NA;18403;138;221;57;1999;1110;181830;624;5;75;1;NA;2886;NA;NA;1;NA;4;0;0;NA;0;NA;0;0;NA;4;NA;0;NA;0;NA;0;2577;NA;1411;0;17;279;NA;88;NA;4007;NA;NA;45802;2058;30877;6594;836;1
"38";2012;3;118;92;5509;NA;3423;729;499;NA;NA;NA;NA;0;NA;2029;87;37;35;69;NA;NA;16;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;1250;1470;NA;7759;61;72;34;724;472;81214;80;0;17;1;NA;1271;NA;NA;0;NA;2;0;0;NA;0;NA;0;0;NA;0;NA;0;NA;2;NA;0;998;NA;133;1;2;1;NA;24;NA;3494;NA;NA;19913;219;11523;3078;239;1
"39";2012;3;320;264;15189;NA;17533;1861;1576;NA;NA;NA;NA;1;NA;7952;2051;116;109;189;NA;NA;71;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33;4273;3866;NA;25869;106;259;89;2039;1194;226054;1574;3;73;3;NA;3603;NA;NA;0;NA;3;0;0;NA;0;NA;0;0;NA;3;NA;0;NA;0;NA;0;2912;NA;2753;1;72;1014;NA;121;NA;5182;NA;NA;64466;4031;40026;7045;999;5
"40";2012;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";2012;4;1524;1010;36729;NA;116781;2814;1641;42271;2758;NA;35200;3;NA;52421;9696;154;135;879;NA;NA;450;4;17;36863;NA;NA;2495;NA;NA;NA;NA;28192;NA;NA;NA;NA;315;6820;11050;NA;126703;895;540;116;7848;1476;825233;8841;18;516;4;NA;5846;NA;NA;3;NA;45;0;0;NA;2;NA;3;0;NA;4;NA;0;NA;31;NA;1;6381;NA;26283;29;964;10653;NA;523;NA;3072;NA;NA;193883;38285;164821;30614;1793;91
